weather_id,accident_id,date,latitude,longitude,temperature_avg,temperature_min,temperature_max,wind_speed_avg,wind_speed_max,precipitation_total,visibility_avg,cloud_cover_avg
30007,799.0,1998-06-27,52.2,-117.2833,6.46,3.0,10.2,8.1,11.8,0.0,,96.71
30008,799.0,1998-06-28,52.2,-117.2833,4.17,2.4,6.0,6.16,8.4,16.1,,100.0
30009,801.0,1998-06-23,64.2008,-149.4937,12.62,6.6,16.5,4.99,8.7,0.3,,65.71
30010,801.0,1998-06-24,64.2008,-149.4937,11.77,9.1,15.3,11.07,15.9,5.5,,97.33
30011,801.0,1998-06-25,64.2008,-149.4937,10.2,8.1,13.6,8.54,12.7,5.4,,82.38
30012,801.0,1998-06-26,64.2008,-149.4937,13.4,6.3,17.6,5.8,8.9,0.0,,76.29
30013,801.0,1998-06-27,64.2008,-149.4937,16.55,10.7,20.9,1.9,5.1,0.0,,59.83
30014,801.0,1998-06-28,64.2008,-149.4937,17.63,11.9,21.6,4.77,7.2,0.0,,34.62
30015,802.0,1998-06-26,40.3428,-105.6836,13.95,7.4,20.4,14.41,22.3,0.0,,2.75
30016,802.0,1998-06-27,40.3428,-105.6836,14.2,6.9,20.6,11.26,19.5,0.0,,1.62
30017,802.0,1998-06-28,40.3428,-105.6836,15.77,6.2,22.4,8.31,15.7,0.0,,4.12
30018,802.0,1998-06-29,40.3428,-105.6836,16.01,7.8,23.6,6.63,12.7,0.0,,10.21
30019,802.0,1998-06-30,40.3428,-105.6836,14.93,8.6,20.9,5.03,7.9,6.3,,21.75
30020,802.0,1998-07-01,40.3428,-105.6836,15.61,7.4,23.0,4.76,8.2,1.4,,39.62
30021,803.0,1998-06-27,37.8651,-119.5383,11.01,4.4,15.8,5.09,11.8,0.0,,4.08
30022,803.0,1998-06-28,37.8651,-119.5383,11.48,6.4,15.9,5.78,14.3,0.0,,0.0
30023,803.0,1998-06-29,37.8651,-119.5383,11.36,5.9,15.9,5.8,14.6,0.0,,0.0
30024,803.0,1998-06-30,37.8651,-119.5383,11.23,5.9,15.7,5.22,12.7,0.0,,7.62
30025,803.0,1998-07-01,37.8651,-119.5383,11.7,6.4,16.6,4.54,10.8,0.0,,0.0
30026,803.0,1998-07-02,37.8651,-119.5383,11.3,6.9,15.2,5.54,13.2,0.0,,0.08
30027,804.0,1998-06-27,48.7596,-113.787,8.03,5.0,11.5,13.12,19.8,13.0,,97.62
30028,804.0,1998-06-28,48.7596,-113.787,9.86,6.2,13.6,9.72,16.3,1.9,,83.17
30029,804.0,1998-06-29,48.7596,-113.787,11.91,5.9,17.7,3.66,5.4,3.8,,64.46
30030,804.0,1998-06-30,48.7596,-113.787,13.98,7.7,20.3,3.69,5.4,7.0,,62.46
30031,804.0,1998-07-01,48.7596,-113.787,14.1,9.2,19.9,3.86,7.2,8.8,,74.79
30032,804.0,1998-07-02,48.7596,-113.787,13.69,9.4,17.7,7.68,11.6,2.1,,85.17
30033,805.0,1998-06-27,37.8651,-119.5383,11.01,4.4,15.8,5.09,11.8,0.0,,4.08
30034,805.0,1998-06-28,37.8651,-119.5383,11.48,6.4,15.9,5.78,14.3,0.0,,0.0
30035,805.0,1998-06-29,37.8651,-119.5383,11.36,5.9,15.9,5.8,14.6,0.0,,0.0
30036,805.0,1998-06-30,37.8651,-119.5383,11.23,5.9,15.7,5.22,12.7,0.0,,7.62
30037,805.0,1998-07-01,37.8651,-119.5383,11.7,6.4,16.6,4.54,10.8,0.0,,0.0
30038,805.0,1998-07-02,37.8651,-119.5383,11.3,6.9,15.2,5.54,13.2,0.0,,0.08
30039,806.0,1998-06-28,43.7904,-110.6818,11.24,1.0,18.5,8.35,14.2,0.0,,4.04
30040,806.0,1998-06-29,43.7904,-110.6818,13.96,3.7,20.9,6.71,10.1,0.0,,2.67
30041,806.0,1998-06-30,43.7904,-110.6818,14.33,2.9,23.2,5.59,9.2,0.6,,34.17
30042,806.0,1998-07-01,43.7904,-110.6818,15.71,4.3,24.0,7.83,14.0,0.7,,17.21
30043,806.0,1998-07-02,43.7904,-110.6818,16.37,4.7,25.1,6.85,9.4,0.2,,17.71
30044,806.0,1998-07-03,43.7904,-110.6818,16.03,6.5,24.8,9.26,15.6,2.0,,22.71
30045,807.0,1998-06-29,63.0695,-151.0074,-23.15,-27.0,-20.9,1.15,2.0,0.0,,40.5
30046,807.0,1998-06-30,63.0695,-151.0074,-21.85,-24.1,-20.5,1.16,2.7,0.0,,41.62
30047,807.0,1998-07-01,63.0695,-151.0074,-22.82,-25.3,-20.7,2.49,4.3,0.0,,84.88
30048,807.0,1998-07-02,63.0695,-151.0074,-23.22,-24.9,-21.1,2.74,3.6,1.1,,94.21
30049,807.0,1998-07-03,63.0695,-151.0074,-20.68,-22.3,-18.6,2.17,3.4,1.7,,97.5
30050,807.0,1998-07-04,63.0695,-151.0074,-21.44,-22.5,-20.3,2.18,3.4,1.9,,78.83
30051,808.0,1998-06-29,37.8651,-119.5383,11.36,5.9,15.9,5.8,14.6,0.0,,0.0
30052,808.0,1998-06-30,37.8651,-119.5383,11.23,5.9,15.7,5.22,12.7,0.0,,7.62
30053,808.0,1998-07-01,37.8651,-119.5383,11.7,6.4,16.6,4.54,10.8,0.0,,0.0
30054,808.0,1998-07-02,37.8651,-119.5383,11.3,6.9,15.2,5.54,13.2,0.0,,0.08
30055,808.0,1998-07-03,37.8651,-119.5383,10.92,4.5,15.5,5.19,11.5,0.0,,11.12
30056,808.0,1998-07-04,37.8651,-119.5383,11.61,5.6,16.0,5.72,12.2,0.0,,2.17
30057,809.0,1998-06-30,43.2994,-74.2179,18.83,16.4,21.0,7.52,13.4,6.6,,89.46
30058,809.0,1998-07-01,43.2994,-74.2179,16.97,15.1,19.9,13.94,15.8,1.7,,70.17
30059,809.0,1998-07-02,43.2994,-74.2179,18.51,13.7,23.1,9.81,12.1,0.0,,28.46
30060,809.0,1998-07-03,43.2994,-74.2179,19.4,13.1,25.0,6.35,10.5,0.0,,37.58
30061,809.0,1998-07-04,43.2994,-74.2179,19.35,16.3,24.9,6.64,9.4,18.8,,83.96
30062,809.0,1998-07-05,43.2994,-74.2179,18.18,15.1,21.9,10.44,13.5,2.0,,49.25
30063,809.0,1998-07-06,43.2994,-74.2179,18.2,11.9,22.5,5.83,9.3,0.0,,78.75
30064,810.0,1998-07-01,43.7904,-110.6818,15.71,4.3,24.0,7.83,14.0,0.7,,17.21
30065,810.0,1998-07-02,43.7904,-110.6818,16.37,4.7,25.1,6.85,9.4,0.2,,17.71
30066,810.0,1998-07-03,43.7904,-110.6818,16.03,6.5,24.8,9.26,15.6,2.0,,22.71
30067,810.0,1998-07-04,43.7904,-110.6818,16.65,6.1,24.3,9.91,17.8,0.5,,17.67
30068,810.0,1998-07-05,43.7904,-110.6818,15.52,5.3,22.6,9.57,16.2,0.5,,17.17
30069,810.0,1998-07-06,43.7904,-110.6818,16.4,9.0,22.4,10.1,17.1,0.0,,2.25
30070,811.0,1998-07-03,53.1097,-119.1564,-0.48,-7.2,6.4,3.46,6.5,1.1,,90.33
30071,811.0,1998-07-04,53.1097,-119.1564,-1.94,-6.4,2.9,2.66,6.0,6.0,,99.46
30072,811.0,1998-07-05,53.1097,-119.1564,-1.86,-4.3,1.6,2.99,5.0,8.4,,93.88
30073,811.0,1998-07-06,53.1097,-119.1564,-1.34,-5.1,4.0,2.75,5.4,4.0,,82.96
30074,811.0,1998-07-07,53.1097,-119.1564,-0.84,-6.0,3.8,2.84,5.3,0.5,,64.0
30075,811.0,1998-07-08,53.1097,-119.1564,-1.09,-5.8,3.2,2.73,6.4,1.6,,59.29
30076,812.0,1998-07-06,52.8734,-117.9543,11.99,6.8,17.2,5.64,7.9,3.4,,72.62
30077,812.0,1998-07-07,52.8734,-117.9543,11.88,6.1,16.6,5.1,9.0,2.1,,63.0
30078,812.0,1998-07-08,52.8734,-117.9543,12.22,7.9,17.0,3.14,6.0,7.2,,61.92
30079,812.0,1998-07-09,52.8734,-117.9543,12.85,5.1,17.7,4.02,7.2,0.0,,62.83
30080,812.0,1998-07-10,52.8734,-117.9543,14.21,6.7,18.8,6.27,10.8,0.4,,70.71
30081,812.0,1998-07-11,52.8734,-117.9543,11.46,8.2,15.4,4.52,6.2,9.5,,93.33
30082,813.0,1998-07-07,52.1472,-117.4411,1.05,-3.5,5.1,3.94,8.6,2.9,,60.46
30083,813.0,1998-07-08,52.1472,-117.4411,1.73,-2.3,4.7,3.26,7.3,3.0,,53.67
30084,813.0,1998-07-09,52.1472,-117.4411,2.34,-1.6,5.4,4.6,7.9,0.2,,49.38
30085,813.0,1998-07-10,52.1472,-117.4411,3.18,-2.0,7.1,5.2,9.7,0.5,,68.04
30086,813.0,1998-07-11,52.1472,-117.4411,0.16,-2.9,3.3,4.18,7.6,8.9,,94.29
30087,813.0,1998-07-12,52.1472,-117.4411,-4.48,-6.7,-2.3,7.7,11.8,7.8,,81.0
30088,814.0,1998-07-08,37.8651,-119.5383,15.1,8.6,21.2,4.42,8.4,1.9,,10.12
30089,814.0,1998-07-09,37.8651,-119.5383,14.26,9.1,19.5,5.86,13.3,0.0,,10.54
30090,814.0,1998-07-10,37.8651,-119.5383,12.92,6.9,18.6,7.8,17.4,0.0,,10.08
30091,814.0,1998-07-11,37.8651,-119.5383,14.44,6.5,21.4,4.89,11.3,0.0,,0.0
30092,814.0,1998-07-12,37.8651,-119.5383,16.43,8.4,23.6,5.8,12.2,0.0,,0.0
30093,814.0,1998-07-13,37.8651,-119.5383,15.8,8.6,22.0,5.62,13.2,0.0,,0.0
30094,815.0,1998-07-09,51.4968,-115.9281,13.03,7.0,17.6,6.2,10.0,0.0,,61.92
30095,815.0,1998-07-10,51.4968,-115.9281,14.64,8.9,19.2,6.21,10.2,0.0,,66.58
30096,815.0,1998-07-11,51.4968,-115.9281,10.95,7.9,15.1,6.58,9.4,7.4,,90.38
30097,815.0,1998-07-12,51.4968,-115.9281,7.92,4.6,11.1,13.23,20.3,4.0,,55.54
30098,815.0,1998-07-13,51.4968,-115.9281,7.02,3.2,10.1,15.71,20.4,2.6,,22.96
30099,815.0,1998-07-14,51.4968,-115.9281,8.91,2.2,14.8,11.17,15.2,0.0,,35.54
30100,815.0,1998-07-15,51.4968,-115.9281,10.33,7.2,13.7,8.0,12.7,2.5,,95.04
30101,816.0,1998-07-14,46.8523,-121.7603,-7.43,-11.7,-4.0,5.85,10.2,0.6,,76.25
30102,816.0,1998-07-15,46.8523,-121.7603,-6.14,-9.7,-2.9,4.33,6.4,0.0,,72.96
30103,816.0,1998-07-16,46.8523,-121.7603,-1.52,-10.1,5.8,5.62,7.6,0.0,,3.79
30104,816.0,1998-07-17,46.8523,-121.7603,-1.73,-8.9,3.6,5.55,9.9,0.0,,21.21
30105,816.0,1998-07-18,46.8523,-121.7603,-1.79,-6.8,4.1,4.96,9.7,0.0,,51.21
30106,816.0,1998-07-19,46.8523,-121.7603,-4.39,-7.2,-0.7,6.39,9.0,0.0,,43.17
30107,817.0,1998-07-19,40.2549,-105.6151,8.85,0.1,16.0,5.47,10.1,0.0,,36.79
30108,817.0,1998-07-20,40.2549,-105.6151,9.15,-0.5,16.7,7.56,12.3,0.1,,28.21
30109,817.0,1998-07-21,40.2549,-105.6151,7.17,0.2,14.0,6.18,10.8,3.8,,59.67
30110,817.0,1998-07-22,40.2549,-105.6151,3.05,-1.6,8.2,4.57,10.5,17.9,,76.25
30111,817.0,1998-07-23,40.2549,-105.6151,3.08,-0.7,7.8,3.97,7.7,16.0,,89.29
30112,817.0,1998-07-24,40.2549,-105.6151,3.53,-1.5,8.8,4.27,10.2,12.2,,87.21
30113,818.0,1998-07-23,46.8523,-121.7603,-0.22,-5.5,4.6,6.02,9.7,0.0,,3.71
30114,818.0,1998-07-24,46.8523,-121.7603,-1.4,-5.6,3.9,5.44,9.2,0.0,,27.12
30115,818.0,1998-07-25,46.8523,-121.7603,1.1,-8.2,9.7,5.06,8.2,0.0,,1.0
30116,818.0,1998-07-26,46.8523,-121.7603,3.17,-5.8,11.4,4.88,8.9,0.0,,12.33
30117,818.0,1998-07-27,46.8523,-121.7603,3.02,-3.9,10.8,3.85,7.9,2.2,,52.42
30118,818.0,1998-07-28,46.8523,-121.7603,3.21,-4.1,9.9,5.0,9.1,0.0,,36.33
30119,819.0,1998-07-25,52.2,-117.2833,14.97,9.5,19.2,6.42,10.9,0.0,,28.79
30120,819.0,1998-07-26,52.2,-117.2833,16.3,9.2,21.4,5.98,9.9,0.0,,7.38
30121,819.0,1998-07-27,52.2,-117.2833,17.36,11.5,21.6,5.98,11.2,0.0,,8.62
30122,819.0,1998-07-28,52.2,-117.2833,14.45,11.4,19.3,4.57,6.6,4.9,,63.42
30123,819.0,1998-07-29,52.2,-117.2833,13.8,9.5,18.2,4.05,6.9,6.5,,73.0
30124,819.0,1998-07-30,52.2,-117.2833,13.74,6.9,17.9,4.26,6.9,0.3,,52.5
30125,820.0,1998-07-28,46.8523,-121.7603,3.21,-4.1,9.9,5.0,9.1,0.0,,36.33
30126,820.0,1998-07-29,46.8523,-121.7603,1.96,-3.5,7.7,4.43,10.5,1.5,,78.21
30127,820.0,1998-07-30,46.8523,-121.7603,-2.07,-4.7,2.0,4.4,7.4,12.7,,94.75
30128,820.0,1998-07-31,46.8523,-121.7603,-3.77,-5.2,-2.0,6.08,9.5,1.3,,100.0
30129,820.0,1998-08-01,46.8523,-121.7603,-3.12,-6.7,2.0,5.35,7.7,0.0,,42.46
30130,820.0,1998-08-02,46.8523,-121.7603,-0.9,-10.7,8.0,4.23,7.8,0.0,,0.08
30131,822.0,1998-08-04,51.3167,-116.2333,17.22,11.1,22.3,6.7,12.1,0.0,,33.62
30132,822.0,1998-08-05,51.3167,-116.2333,18.01,13.3,23.3,8.07,13.9,0.5,,49.62
30133,822.0,1998-08-06,51.3167,-116.2333,13.64,10.1,17.2,7.85,11.1,0.0,,2.58
30134,822.0,1998-08-07,51.3167,-116.2333,12.1,6.2,16.4,5.95,10.9,0.4,,49.79
30135,822.0,1998-08-08,51.3167,-116.2333,13.4,7.1,18.6,5.62,10.8,0.0,,13.5
30136,822.0,1998-08-09,51.3167,-116.2333,15.2,9.0,20.6,6.06,9.8,0.0,,0.0
30137,823.0,1998-08-04,40.3428,-105.6836,10.15,7.0,13.5,4.62,8.4,8.9,,81.54
30138,823.0,1998-08-05,40.3428,-105.6836,12.09,6.2,18.6,3.65,8.0,0.0,,35.71
30139,823.0,1998-08-06,40.3428,-105.6836,13.41,4.5,20.6,6.33,11.1,0.0,,12.33
30140,823.0,1998-08-07,40.3428,-105.6836,14.26,5.5,21.3,4.49,9.2,1.4,,20.54
30141,823.0,1998-08-08,40.3428,-105.6836,15.52,7.1,22.8,4.49,10.5,0.2,,40.33
30142,823.0,1998-08-09,40.3428,-105.6836,12.86,7.8,20.4,4.45,8.7,2.9,,68.67
30143,823.0,1998-08-10,40.3428,-105.6836,11.94,5.6,18.6,5.66,7.3,5.7,,78.0
30144,824.0,1998-08-05,48.7596,-113.787,22.2,15.4,28.6,8.01,14.6,0.0,,30.25
30145,824.0,1998-08-06,48.7596,-113.787,19.93,15.6,24.3,11.56,15.4,0.0,,3.75
30146,824.0,1998-08-07,48.7596,-113.787,17.72,13.1,22.3,9.1,13.5,0.0,,17.88
30147,824.0,1998-08-08,48.7596,-113.787,16.62,10.5,22.3,6.71,8.9,0.0,,0.0
30148,824.0,1998-08-09,48.7596,-113.787,18.28,11.3,24.4,7.14,13.4,0.0,,0.04
30149,824.0,1998-08-10,48.7596,-113.787,19.97,15.2,25.4,9.25,14.5,0.4,,3.5
30150,825.0,1998-08-08,40.3428,-105.6836,15.52,7.1,22.8,4.49,10.5,0.2,,40.33
30151,825.0,1998-08-09,40.3428,-105.6836,12.86,7.8,20.4,4.45,8.7,2.9,,68.67
30152,825.0,1998-08-10,40.3428,-105.6836,11.94,5.6,18.6,5.66,7.3,5.7,,78.0
30153,825.0,1998-08-11,40.3428,-105.6836,12.85,6.8,18.5,4.18,9.4,4.7,,49.25
30154,825.0,1998-08-12,40.3428,-105.6836,12.57,3.4,18.7,6.02,11.8,0.3,,29.5
30155,825.0,1998-08-13,40.3428,-105.6836,13.25,6.0,19.2,3.7,8.0,0.3,,19.5
30156,826.0,1998-08-10,39.5501,-105.7821,8.98,2.5,15.4,5.11,7.0,3.4,,78.96
30157,826.0,1998-08-11,39.5501,-105.7821,9.37,4.2,14.6,4.37,7.9,6.0,,54.17
30158,826.0,1998-08-12,39.5501,-105.7821,8.83,1.0,15.0,6.21,11.6,1.8,,32.62
30159,826.0,1998-08-13,39.5501,-105.7821,8.9,2.0,15.3,5.46,9.7,1.8,,26.96
30160,826.0,1998-08-14,39.5501,-105.7821,9.51,1.7,16.7,5.77,9.2,0.9,,27.62
30161,826.0,1998-08-15,39.5501,-105.7821,9.85,2.4,17.3,7.6,13.2,1.5,,34.21
30162,827.0,1998-08-11,39.1502,-107.0831,3.88,-2.0,9.7,5.25,12.5,0.1,,33.5
30163,827.0,1998-08-12,39.1502,-107.0831,3.63,-5.6,11.3,6.06,10.9,0.2,,24.08
30164,827.0,1998-08-13,39.1502,-107.0831,4.17,-4.6,10.6,6.36,10.1,0.0,,15.17
30165,827.0,1998-08-14,39.1502,-107.0831,4.58,-4.2,11.6,6.19,8.7,0.0,,22.42
30166,827.0,1998-08-15,39.1502,-107.0831,5.27,-2.7,12.3,6.83,9.7,0.1,,18.75
30167,827.0,1998-08-16,39.1502,-107.0831,5.36,-2.4,11.5,6.66,9.8,0.7,,38.17
30168,828.0,1998-08-13,40.2549,-105.6151,3.16,-4.1,9.3,5.71,8.7,0.0,,15.79
30169,828.0,1998-08-14,40.2549,-105.6151,3.7,-4.0,10.8,4.97,9.0,3.1,,24.54
30170,828.0,1998-08-15,40.2549,-105.6151,4.17,-2.4,12.1,8.01,14.1,5.0,,31.62
30171,828.0,1998-08-16,40.2549,-105.6151,4.29,-1.6,11.3,6.7,10.8,4.3,,46.79
30172,828.0,1998-08-17,40.2549,-105.6151,4.32,-3.7,11.8,6.64,10.0,2.0,,30.29
30173,828.0,1998-08-18,40.2549,-105.6151,4.34,-2.0,11.2,5.83,8.6,3.4,,48.04
30174,829.0,1998-08-14,51.35,-116.2167,10.59,1.9,17.2,6.88,12.0,0.0,,33.25
30175,829.0,1998-08-15,51.35,-116.2167,10.07,5.2,14.8,6.34,13.4,0.0,,27.5
30176,829.0,1998-08-16,51.35,-116.2167,5.13,1.3,8.8,4.58,10.7,11.0,,63.42
30177,829.0,1998-08-17,51.35,-116.2167,0.01,-3.5,3.7,6.16,11.0,12.1,,58.38
30178,829.0,1998-08-18,51.35,-116.2167,0.14,-4.0,3.9,7.39,11.5,0.5,,68.42
30179,829.0,1998-08-19,51.35,-116.2167,4.17,-3.6,9.5,4.45,8.2,0.0,,26.75
30180,830.0,1998-08-15,43.076,-107.2903,23.07,16.2,29.8,13.4,33.1,0.0,,35.04
30181,830.0,1998-08-16,43.076,-107.2903,22.72,16.5,28.4,15.95,24.2,0.0,,41.38
30182,830.0,1998-08-17,43.076,-107.2903,23.69,16.3,31.1,11.19,26.4,1.1,,43.67
30183,830.0,1998-08-18,43.076,-107.2903,22.35,18.0,28.0,16.8,26.4,2.3,,31.96
30184,830.0,1998-08-19,43.076,-107.2903,19.51,14.3,25.2,10.12,26.6,0.5,,30.33
30185,830.0,1998-08-20,43.076,-107.2903,20.94,13.8,27.7,10.52,21.3,0.0,,19.88
30186,831.0,1998-08-16,43.7904,-110.6818,16.74,10.7,23.2,9.18,17.4,2.8,,40.0
30187,831.0,1998-08-17,43.7904,-110.6818,15.38,9.9,23.2,7.26,14.6,4.3,,48.96
30188,831.0,1998-08-18,43.7904,-110.6818,13.65,9.9,20.3,6.19,11.6,8.8,,45.67
30189,831.0,1998-08-19,43.7904,-110.6818,14.08,7.2,21.1,5.83,8.5,1.3,,36.46
30190,831.0,1998-08-20,43.7904,-110.6818,15.65,6.7,23.7,6.62,12.4,0.1,,36.12
30191,831.0,1998-08-21,43.7904,-110.6818,15.33,7.9,23.5,7.74,13.5,2.2,,22.54
30192,832.0,1998-08-16,43.7763,-110.8219,14.0,8.0,19.8,9.18,17.4,2.8,,40.0
30193,832.0,1998-08-17,43.7763,-110.8219,12.93,8.1,20.3,7.26,14.6,4.3,,48.96
30194,832.0,1998-08-18,43.7763,-110.8219,10.92,7.6,17.1,6.19,11.6,8.8,,45.67
30195,832.0,1998-08-19,43.7763,-110.8219,11.34,4.4,18.1,5.83,8.5,1.3,,36.46
30196,832.0,1998-08-20,43.7763,-110.8219,12.83,4.6,20.3,6.62,12.4,0.1,,36.12
30197,832.0,1998-08-21,43.7763,-110.8219,12.58,6.0,20.0,7.74,13.5,2.2,,22.54
30198,834.0,1998-08-17,40.3428,-105.6836,14.49,7.5,21.5,4.4,7.2,0.6,,33.38
30199,834.0,1998-08-18,40.3428,-105.6836,14.06,7.3,20.7,5.17,8.2,1.1,,46.04
30200,834.0,1998-08-19,40.3428,-105.6836,13.11,6.0,19.4,4.35,6.6,0.0,,54.62
30201,834.0,1998-08-20,40.3428,-105.6836,13.96,8.7,19.2,3.88,7.6,2.4,,18.92
30202,834.0,1998-08-21,40.3428,-105.6836,14.59,8.3,20.5,3.48,7.6,0.3,,63.29
30203,834.0,1998-08-22,40.3428,-105.6836,14.05,7.1,20.9,9.54,13.7,0.3,,14.71
30204,835.0,1998-08-26,46.8523,-121.7603,-5.88,-11.7,-0.5,4.84,8.5,0.0,,27.54
30205,835.0,1998-08-27,46.8523,-121.7603,-3.0,-11.7,6.4,4.8,8.2,0.0,,4.92
30206,835.0,1998-08-28,46.8523,-121.7603,-0.25,-9.9,8.9,4.62,7.2,0.0,,0.0
30207,835.0,1998-08-29,46.8523,-121.7603,-0.43,-5.4,4.6,5.55,10.5,0.0,,0.0
30208,835.0,1998-08-30,46.8523,-121.7603,-0.68,-9.1,7.6,6.29,9.3,0.0,,0.12
30209,835.0,1998-08-31,46.8523,-121.7603,0.79,-8.9,10.3,4.49,7.6,0.0,,9.12
30210,836.0,1998-08-26,43.076,-107.2903,21.2,15.1,27.9,14.76,29.0,0.9,,44.96
30211,836.0,1998-08-27,43.076,-107.2903,18.89,13.3,23.5,10.43,16.6,0.4,,15.54
30212,836.0,1998-08-28,43.076,-107.2903,22.01,15.1,28.8,8.42,15.3,0.0,,0.0
30213,836.0,1998-08-29,43.076,-107.2903,22.5,14.5,29.8,8.29,15.5,0.0,,41.96
30214,836.0,1998-08-30,43.076,-107.2903,23.69,17.7,30.6,11.58,24.3,0.0,,53.79
30215,836.0,1998-08-31,43.076,-107.2903,20.46,14.8,25.1,11.53,17.4,0.0,,69.79
30216,837.0,1998-08-31,46.8523,-121.7603,0.79,-8.9,10.3,4.49,7.6,0.0,,9.12
30217,837.0,1998-09-01,46.8523,-121.7603,0.95,-6.5,8.8,5.1,10.2,0.0,,67.12
30218,837.0,1998-09-02,46.8523,-121.7603,0.45,-4.8,7.5,5.0,8.8,0.0,,7.42
30219,837.0,1998-09-03,46.8523,-121.7603,0.45,-7.6,8.2,5.38,9.9,0.0,,0.0
30220,837.0,1998-09-04,46.8523,-121.7603,-0.06,-5.8,6.5,4.98,8.4,0.0,,0.0
30221,837.0,1998-09-05,46.8523,-121.7603,-0.77,-8.7,7.1,4.49,8.4,0.0,,0.21
30222,838.0,1998-08-31,45.3736,-121.696,8.47,-0.9,17.0,5.67,10.1,0.0,,1.67
30223,838.0,1998-09-01,45.3736,-121.696,8.5,0.1,17.5,5.15,11.2,0.0,,43.38
30224,838.0,1998-09-02,45.3736,-121.696,7.06,-1.4,15.4,4.42,8.5,0.0,,0.0
30225,838.0,1998-09-03,45.3736,-121.696,7.98,0.7,16.9,4.65,12.1,0.0,,0.0
30226,838.0,1998-09-04,45.3736,-121.696,6.5,-1.5,14.6,5.06,8.2,0.0,,0.0
30227,838.0,1998-09-05,45.3736,-121.696,5.66,-1.8,14.0,5.6,10.7,0.0,,0.08
30228,839.0,1998-09-04,47.7511,-120.7401,21.91,13.6,30.0,6.68,7.8,0.0,,0.0
30229,839.0,1998-09-05,47.7511,-120.7401,22.07,13.9,30.9,6.7,8.0,0.0,,6.38
30230,839.0,1998-09-06,47.7511,-120.7401,23.0,14.3,32.3,6.73,8.1,0.0,,2.46
30231,839.0,1998-09-07,47.7511,-120.7401,21.76,14.7,30.6,7.0,10.1,0.0,,10.71
30232,839.0,1998-09-08,47.7511,-120.7401,16.05,11.6,21.2,7.89,9.8,0.0,,94.5
30233,839.0,1998-09-09,47.7511,-120.7401,13.52,8.8,20.1,8.78,12.1,0.0,,45.67
30234,840.0,1998-09-07,43.076,-107.2903,22.9,14.8,30.1,10.37,18.4,0.0,,27.29
30235,840.0,1998-09-08,43.076,-107.2903,23.58,18.2,29.4,16.34,30.3,0.0,,16.42
30236,840.0,1998-09-09,43.076,-107.2903,23.43,17.9,29.4,16.61,34.4,0.0,,9.46
30237,840.0,1998-09-10,43.076,-107.2903,21.79,15.1,28.0,16.36,33.9,1.3,,15.46
30238,840.0,1998-09-11,43.076,-107.2903,20.16,12.5,26.3,8.5,18.1,0.0,,36.04
30239,840.0,1998-09-12,43.076,-107.2903,19.4,13.8,24.7,14.65,25.4,9.0,,48.79
30240,841.0,1998-09-11,47.7511,-120.7401,17.18,9.8,24.8,8.11,11.4,0.0,,1.75
30241,841.0,1998-09-12,47.7511,-120.7401,17.75,10.3,26.7,6.79,11.7,0.0,,39.71
30242,841.0,1998-09-13,47.7511,-120.7401,17.27,10.7,24.3,8.15,10.5,0.0,,24.33
30243,841.0,1998-09-14,47.7511,-120.7401,19.24,11.4,27.7,6.13,8.0,0.0,,36.62
30244,841.0,1998-09-15,47.7511,-120.7401,21.62,14.5,29.6,5.11,7.3,0.0,,3.58
30245,841.0,1998-09-16,47.7511,-120.7401,21.12,14.7,28.2,5.65,8.0,0.0,,22.33
30246,842.0,1998-09-21,52.6942,-117.2133,1.64,-6.2,8.9,4.4,6.8,0.0,,59.08
30247,842.0,1998-09-22,52.6942,-117.2133,1.25,-1.1,4.3,4.38,8.5,0.1,,71.17
30248,842.0,1998-09-23,52.6942,-117.2133,1.75,-3.1,7.2,8.09,14.3,2.2,,91.21
30249,842.0,1998-09-24,52.6942,-117.2133,1.01,-0.9,4.0,4.91,9.2,3.7,,94.42
30250,842.0,1998-09-25,52.6942,-117.2133,-2.6,-4.4,-0.6,6.42,11.4,11.6,,92.08
30251,842.0,1998-09-26,52.6942,-117.2133,-4.21,-12.5,2.2,10.12,12.2,0.0,,33.67
30252,843.0,1998-09-29,43.7904,-110.6818,10.15,1.6,19.2,5.27,8.0,0.0,,13.08
30253,843.0,1998-09-30,43.7904,-110.6818,10.28,2.4,19.4,6.74,9.8,0.3,,22.38
30254,843.0,1998-10-01,43.7904,-110.6818,8.97,4.0,16.4,5.18,8.3,2.6,,68.46
30255,843.0,1998-10-02,43.7904,-110.6818,6.23,2.6,9.9,7.29,11.0,7.8,,76.46
30256,843.0,1998-10-03,43.7904,-110.6818,3.12,0.0,6.1,3.83,6.8,7.2,,72.0
30257,843.0,1998-10-04,43.7904,-110.6818,0.53,-2.1,3.8,8.08,15.6,3.4,,74.75
30258,844.0,1998-10-05,40.2549,-105.6151,-11.51,-13.9,-8.5,16.93,25.0,0.1,,72.83
30259,844.0,1998-10-06,40.2549,-105.6151,-8.65,-14.2,-1.8,9.54,16.3,0.0,,3.12
30260,844.0,1998-10-07,40.2549,-105.6151,-3.94,-11.0,5.5,6.45,9.4,0.0,,19.54
30261,844.0,1998-10-08,40.2549,-105.6151,-2.16,-9.0,6.9,8.35,11.9,0.0,,26.71
30262,844.0,1998-10-09,40.2549,-105.6151,-2.81,-9.4,3.8,6.4,9.0,0.0,,3.38
